codigo1;descricao1;codigo2;descricao2;codigo3;descricao3;codigo4;descricao4;est_atend;Un_med;Un_con;Fator;Est_aqui;Capacidade;Ciclo;Velocidade;Acessorios
PRP138;MOP;BT0024;NOVICA;1442E;MOP SEKITO ZIG ZAG - 1X6;;;;;;1;;;;;
PRP138;MOP;BT0024;NOVICA;144R;NOVICA REFIL ESPUMA MOP SEKITO 1X6;;;;;;1;;;;;
PRP138;MOP;BT0024;NOVICA;144RE;MOP SEKITO REFIL ZIG ZAG - 1X6;;;;;;1;;;;;
PRP047;PAS;BT0024;NOVICA;145EX;NOVICA PA PLASTICA C/ CABO 1X36;;;;;;1;;;;;
PRP138;MOP;BT0024;NOVICA;146R;REFIL MOP ESFREGAO ALGODAO PLUS 1X12;;;;;;1;;;;;
PRP138;MOP;BT0024;NOVICA;146RE;MOP ALGODAO PLUS ZIG ZAG REFIL - 1X12;;;;;;1;;;;;
PRP138;MOP;BT0024;NOVICA;1472E;MOP ESFREGAO 2 EM 1 - 1X12;;;;;;1;;;;;
PRP138;MOP;BT0024;NOVICA;1482E;MOP COM DISPENSER ZIG ZAG 1X6;;;;;;1;;;;;
PRP138;MOP;BT0024;NOVICA;1492E;MOP LIMPEZA RAPIDA ZIG ZAG 1X12;;;;;;1;;;;;
PRP138;MOP;BT0024;NOVICA;149R;REFIL SECO MOP LIMPEZA RAPIDA 1X12;;;;;;1;;;;;
PRP138;MOP;BT0024;NOVICA;149RE;REFIL SECO MOP LIMPEZA RAPIDA 1X12;;;;;;1;;;;;
PRP047;PAS;BT0024;NOVICA;15024EX;NOVICA PA CLIPA DE PLASTICO 1X24;;;;;;1;;;;;
PRP047;PAS;BT0024;NOVICA;150E;PA JEITOSA - 1 X 12;;;;;;1;;;;;
PRP047;PAS;BT0024;NOVICA;150EX;NOVICA PA PLASTICA COM CABO 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0061;BRILHUS;151E;VASSOURITA LISA - 1 X 36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0061;BRILHUS;151EX;BRILHUS ESCOVA SANITAR VASSOURIT 1X36;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0013;LINHA PROFISSIONAL;152/2;ESPATULA PLASTICA 13,1CM;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1621E;VASSOURA CARIBE S/CABO 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1622E;VASSOURA CARIBE - 1 X 12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1622EX;NOVICA VASSOURA FACIL C/CABO 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;162402EX;NOVICA VASSOURA FACIL C/CABO 1X24;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1631002E;VASSOURA VARRE MAX - 1 X 12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;163102EX;NOVICA VASSOURA MAX C/CABO 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1631E;VASSOURA VARRE MAX - 1 X 12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1632E;VASSOURA VARRE MAX - 1 X 12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1632EX;NOVICA VASSOURA MAX C/CABO 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1642E;VASSOURA CASA E RUA - 1 X 12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1642EX;NOVICA VASSOURA USO EXTERNO C/CABO 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1652E;NOVICA VARRE TUDO 1x12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;16718E;VASSOURA NOVICA - 1 X 18;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1672E;VASSOURA NOVICA - 1 X 12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;16918EX;NOVICA VASSOURA CANTOS CERTA C/CABO 1X18;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;16918EXP;NOVICA VASSOURA CANTOS CERTA C/CABO 1X18;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1691E;VASSOURA CERTA - 1 X 12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1692E;VASSOURA CERTA - 1 X 12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1692EX;NOVICA VASSOURA CANTOS CERTA C/CABO 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1741502E;KIT VASSOURA  PA;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0052;MARCA PROPRIA;174150BQ;NOVICA VASSOURA COMPACTA C/CABO 1X6;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;174150EX;NOVICA VASSOURA COMPACTA C/CABO 1X12;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0013;LINHA PROFISSIONAL;175/10;ESPATULA DE ACO 10CM;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0013;LINHA PROFISSIONAL;175/12;ESPATULA DE ACO 12CM;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0013;LINHA PROFISSIONAL;175/4;ESPATULA DE ACO 4 CM;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0013;LINHA PROFISSIONAL;175/6;ESPATULA DE ACO 6CM;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0013;LINHA PROFISSIONAL;175/8;ESPATULA DE ACO 8CM;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1771EX;NOVICA VASSOURA BE80 S/CABO 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1772E;VASSOURA NOVICA MAIOR ALCANCE 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0024;NOVICA;1772EX;NOVICA VASSOURA BE80 C/CABO 1X12;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0064;ATLAS;1840/3;ESCOVA ACO 3 FILEIRAS;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0024;NOVICA;1841E;VASSOURA BOLA - 1 X 8;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0024;NOVICA;1842E;VASSOURA BOLA - 1 X 8;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0024;NOVICA;1842EX;NOVICA VASSOURA BOLA PELO C/CABO 1X8;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0052;MARCA PROPRIA;1842MS;NOVICA VASSOURA BOLA PELO C/CABO 1X8;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0024;NOVICA;18445EX;NOVICA VASSOURA BOLA PELO CABO EXT 1X8;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0024;NOVICA;1852E;VASSOURA PELO SUPER BOLA - 1X8;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0024;NOVICA;1882E;VASSOURA DANESA - 1 X 12;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0024;NOVICA;1882EX;NOVICA VASSOURA PISO DELICAD C/CABO 1X12;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0024;NOVICA;201E;ROLO ADESIVO BETTANIN 1X24;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;215E;ESCOVA PLASTICA - 1 X 36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;215EX;NOVICA ESCOVA PROTEGE UNHAS PLASTIC 1X36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;215EXP;NOVICA ESCOVA PROTEGE UNHAS PLAST 1X36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;250E;ESCOVA SKET - 1 X 36;;;;;;1;;;;;
PRP077;CABOS;BT0064;ATLAS;25211SE;CABO TELESCOPICO ATLAS 720 S/EMB;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;260E;ESPANADOR VARRE MESA - 1 X 12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;260EX;NOVICA ESCOVA PLASTICA VARREMESA 1X12;;;;;;1;;;;;
PRP056;ROLO DE LA;BT0013;LINHA PROFISSIONAL;2773SR;CONJ DE PINTURA DE LA SINT. 23CM;;;;;;1;;;;;
PRP055;RODOS;BT0052;MARCA PROPRIA;30100MT;RODO ALTA ADERENCIA 40CM SMART 1x12;;;;;;1;;;;;
PRP055;RODOS;BT0052;MARCA PROPRIA;30101MT;RODO ALTA ADERENCIA 40CM PRATIK 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0052;MARCA PROPRIA;3010MT;VASSOURA MULTIUSO SMART 1X15;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0052;MARCA PROPRIA;3011MT;VASSOURA MULTIUSO PRATIK 1X15;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0052;MARCA PROPRIA;3020MT;VASSOURA USO EXTERNO SMART 1X15;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0052;MARCA PROPRIA;3021MT;VASSOURA USO EXTERNO PRATIK 1X15;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0052;MARCA PROPRIA;3030MT;VASSOURA TIPO PELO SMART 1X12;;;;;;1;;;;;
PRP066;VASSOURAS PELO;BT0052;MARCA PROPRIA;3031MT;VASSOURA TIPO PELO PRATIK 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0052;MARCA PROPRIA;3040MT;VASSOURA VARRE CANTO SMART 1X12;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0052;MARCA PROPRIA;3041MT;VASSOURA VARRE CANTO PRATIK 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;3050MT;ESCOVA MULTIUSO OVAL SMART 1X36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;3051MT;ESCOVA MULTIUSO OVAL PRATIK 1X36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;3060MT;ESCOVINHA SMART 1X36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;3061MT;ESCOVINHA PRATIK 1X36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;3070MT;ESCOVA SANITARIA SMART 1X36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;3071MT;ESCOVA SANITARIA PRATIK 1X36;;;;;;1;;;;;
PRP047;PAS;BT0052;MARCA PROPRIA;3080MT;PA PARA LIXO SMART 1X12;;;;;;1;;;;;
PRP047;PAS;BT0052;MARCA PROPRIA;3081MT;PA DE LIXO PRATIK 1X12;;;;;;1;;;;;
PRP055;RODOS;BT0052;MARCA PROPRIA;3090MT;RODO ALTA ADERENCIA 30CM SMART 1X12;;;;;;1;;;;;
PRP055;RODOS;BT0052;MARCA PROPRIA;3091MT;RODO ALTA ADERENCIA 30CM PRATIK 1X12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;310PM;ESFREBOM MULTIUSO -1X60;;;;;;1;;;;;
PRP062;TRINCHAS;BT0013;LINHA PROFISSIONAL;319/3;"TRINCHA PARA PINTURA 1""";;;;;;1;;;;;
PRP062;TRINCHAS;BT0013;LINHA PROFISSIONAL;319/4;"TRINCHA PARA PINTURA 1 1/2""";;;;;;1;;;;;
PRP062;TRINCHAS;BT0013;LINHA PROFISSIONAL;319/5;"TRINCHA PARA PINTURA 2""";;;;;;1;;;;;
PRP062;TRINCHAS;BT0013;LINHA PROFISSIONAL;319/6;"TRINCHA PARA PINTURA 2 1/2""";;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;3210E;CORDA DE VARAL STENDA - 1 X 72;;;;;;1;;;;;
PRP062;TRINCHAS;BT0013;LINHA PROFISSIONAL;396/3;"TRINCHA PARA PINTURA 1""";;;;;;1;;;;;
PRP062;TRINCHAS;BT0013;LINHA PROFISSIONAL;396/4;"TRINCHA PARA PINTURA 1 1/2""";;;;;;1;;;;;
PRP062;TRINCHAS;BT0013;LINHA PROFISSIONAL;396/5;"TRINCHA PARA PINTURA 2""";;;;;;1;;;;;
PRP062;TRINCHAS;BT0013;LINHA PROFISSIONAL;396/6;"TRINCHA PARA PINTURA 2 1/2""";;;;;;1;;;;;
PRP001;ACESSORIOS;BT0013;LINHA PROFISSIONAL;400/23SR;GARFO DE PINTURA GAIOLA S/ROSCA ACO 23CM;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0063;SUPERPRO;400CO;CONJUNTO DE VASSOURAS;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0063;SUPERPRO;400RS;CONJUNTO DE VASSOURAS;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0063;SUPERPRO;400SPCAP;KIT DE VASSOURAS SP CAP;;;;;;1;;;;;
PRP046;PANOS;BT0042;BETTANIN GT;402E;PANO LIMPEZA INTERNA LINHA AUTOM 1X24;;;;;;1;;;;;
PRP025;ESPONJAS;BT0042;BETTANIN GT;403E;ESPONJA AUTOMOTIVA PEQUENA 1X36;;;;;;1;;;;;
PRP025;ESPONJAS;BT0042;BETTANIN GT;404E;ESPONJA AUTOMOTIVA MEDIA 1X36;;;;;;1;;;;;
PRP057;ROLO DE ESPUMA;BT0013;LINHA PROFISSIONAL;406/15A;ROLO DE PINTURA DE ESPUMA AM. 15CM;;;;;;1;;;;;
PRP057;ROLO DE ESPUMA;BT0013;LINHA PROFISSIONAL;406/2;MINI ROLO PINTA GRADE DE ESPUMA;;;;;;1;;;;;
PRP057;ROLO DE ESPUMA;BT0013;LINHA PROFISSIONAL;406/23A;ROLO DE PINTURA DE ESPUMA AM. 23CM;;;;;;1;;;;;
PRP057;ROLO DE ESPUMA;BT0013;LINHA PROFISSIONAL;406/5A;ROLO DE PINTURA DE ESPUMA AM. 5CM;;;;;;1;;;;;
PRP057;ROLO DE ESPUMA;BT0013;LINHA PROFISSIONAL;406/9A;ROLO DE PINTURA DE ESPUMA AM. 9CM;;;;;;1;;;;;
PRP077;CABOS;BT0024;NOVICA;40BT;CABO DE CHAPA BETTERWARE - 1X12;;;;;;1;;;;;
PRP077;CABOS;BT0024;NOVICA;40E;CABOS DE CHAPA - 1 X 12;;;;;;1;;;;;
PRP077;CABOS;BT0064;ATLAS;42CB;CASABELLA CABO DE ACO 1X24;;;;;;1;;;;;
PRP077;CABOS;BT0061;BRILHUS;42EXB;BRILHUS CABO DE ACO 1X12;;;;;;1;;;;;
PRP077;CABOS;BT0024;NOVICA;42EXN;NOVICA MOP CABO DE ACO 1X12;;;;;;1;;;;;
PRP077;CABOS;BT0064;ATLAS;43CB;CASABELLA CABO DE ACO 1X24;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;45010TE;ESFREBOM MULTIUSO TERMOENCOLHIVEL1X12X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;450120NB;ESPONJA MULTIUSO INBRISA ABRASIVA 1X120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;45012E;ESPONJA ESFREBOM C/12 - 1 X 10 X 12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;45012TE;ESFREBOM MULTIUSO TERMO ENCOL 1X10X12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;4503D192;ESFREBOM MULTIUSO BEM ENCOM 1X192;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;4503E;ESFREBOM ESPONJA MULTIUSO 3 UNI 1X80CJ;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;4503EX;ESFREBOM ESPONJA MULTIUSO 3 UNI 1X80CJ;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;4503M;ESFREBOM ESPONJA MULTIUSO 3 UNI 3X10X8CJ;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;450D;ESFREBOM ESPONJA MULTIUSO UNITARIA 1X120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;450D300;ESFREBOM ESPONJA MULTI DISP ABRASIV1X300;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;450DN;ESFREBOM ESPONJA MULTIUSO UNITARIA 1X120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;450E;ESFREBOM ESPONJA MULTIUSO UNITARIA 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;450MK;ESPONJA MULTIUSO UNITARIA MAKE 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;450SB;ESFREBOM BIG - 1 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;45103AL;ESPONJA ECONOMICA ALLIANCE  1X80CJ;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;45103E;BRILHUS CONJ. C/3 UNIDADES CP120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;45103MS;BRILHUS ESPONJA MULTIUSO 3 UNI 1X3X120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;45110AL;ESPONJA MULTIUSO ALLIANCE 1X12X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;451122E;ESPONJA BRILHUS - 1 X 2 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;451122N;BRILHUS 2X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;451122VX;ESPONJA FAMILIAR  1 X 2 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;4514AL;ESPONJA MULTIUSO ALLIANCE L4 P3 1x120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;451AL;ESPONJA MULTIUSO ALLIANCE - 1 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;451E;ESPONJA BRILHUS - 1 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;451MS;BRILHUS ESPONJA MULTIUSO UNITARIA 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;4523E;ESPONJA ESFREBOM - 1 X 3 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;452AL;ESFREBOM PROTEGE UNHAS ALLIANCE-1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;452D;ESFREBOM ESPONJA PROTEGE UNHAS UNI 1X70;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;452DN;ESFREBOM ESPONJA PROTEGE UNHAS UNI 1X70;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;452E;ESPONJA ESFREBOM PROTEGE UNHAS-1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;452INB;ESPONJA PROTEGE UNHAS INBRISA 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;452MK;ESPONJA PROTEGE UNHAS MAKE 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;453E;ESPONJA GRILL 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;4544D144;ESFREBOM ESPONJA MULT L4P3 ABRASIV 1X144;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;4544E;ESPONJA ESFREBOM - 1 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;4544M;ESFREBOM ESPONJA MULTIUSO L4P3 1X60CJ;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;4544MS;ESFREBOM ESPONJA MULTIUSO L4P3 1X60CJ;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;4544O;ESFREBOM ESPONJA MULTIUSO UNITARIA 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;456120NB;ESPONJA NAO RISCA INBRISA ABRASIV 1X120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;4563E;ESPONJA ESFREBOM TEFLON - 1 X 3 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;456AL;ESFREBOM P/SUP.ANTIADER.ALLIANCE-1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;456E;ESPONJA ESFREBOM TEFLON - 1 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;458E;ESPONJA METALICA 1X60;;;;;;1;;;;;
PRP077;CABOS;BT0024;NOVICA;45E;CABO EXTENSOR - 1 X 12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;462E;ESPONJA DE BANHO BLUP BABY 1X24;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;463E;ESPONJA DE BANHO BLUP KIDS 1X24;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;464E;BLUP-1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;464MS;BLUP INFANTIL ESPONJA PARA BANHO 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;464PM;BLUPI - 1 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;465AT;SLOW PROTECTION ESPONJA DE BANHO 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;465E;ESPONJA SLOW - 1 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;465MS;SLOW PROTECTION ESPONJA DE BANHO 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;466E;ESPONJA SLOW - 1 X 60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;466PM;SLOW BANHP E MASSAGEM - 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;4673AL;ESPONJA P/BANHO AME EMB C/3 1X24CJ;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;467AL;ESPONJA PARA BANHO AME 1X36;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;467E;ESPONJA BETTA BANHO 467 - 1 X 36;;;;;;1;;;;;
PRP025;ESPONJAS;BT0010;SLOW;468E;SLOW MASSAGEADORA C/ CABO - 1X24;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;470/03;ESFREBOM FIBRA SINTETICA C/ 3 PC 1X288;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;470/10;ESFREBOM FIBRA SINTETICA C/ 3 PC 1X144;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;47010INB;FIBRA SINTETICA INBRISA 1X144;;;;;;1;;;;;
PRP025;ESPONJAS;BT0064;ATLAS;471A;ATLAS ESPUMA MULTIUSO 1X12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;47312E;ESFREGAO LIMPA TUDO - 1 X 10 X 12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;47512E;ESFREGAO - 1 X 10 X 12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;47812E;ESFREGAO DUPLA FACE - 1 X 10 X 12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;47812INB;ESPONJA DUPLA FACE INBRISA 1X120;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0024;NOVICA;489E;DESENTUPIDOR FLUX TOP - 1X36;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;49055E;SEK PANO MULTI-USO 1X25;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;49055EX;SEK PANO MULTI-USO - 5 X 10 X 5;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;49056E;SEK PANO MULTIUSO VERMELHO 1X25;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;49057E;SEK PANO MULTIUSO VERDE 1X25;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;49065E;SEK PANO MULTIUSO ROLO AZUL - 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;49066E;SEK PANO MULTIUSO ROLO VERMELHO - 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;4933E;SEK PANO LIMPA TUDO - 1 X 3 X 15;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;4941E;PANO ESPONJA VEGETAL - 1 X 24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;4951E;SEK MICRO FIBRAS VIDROS - 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;4952E;PANO SEK MICROFIBRAS VIDROS ESPECIAIS -;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;4961E;SEK MICRO MULTI USO - 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;4962E;PANO SEK MICRO MULTIUSO LILAS - 1X24;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0024;NOVICA;499E;DESENTUPIDOR TURBO - 1 X 12;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0024;NOVICA;499EX;NOVICA DESENTUPIDOR TURBO PLASTICO 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;565E;ESCOVA SANITARIA C/POTE - 1 X 12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;565EX;SANILUX ESCOVA SANITAR SUPORT PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;566E;ESCOVA PURPIC PETALAS - 1 X 12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;566EX;SANILUX ESCOVA SANITAR PETALA PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;566WK;SANILUX ESCOVA SANITAR PETALA PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;567E;POTE SANITARIO SANILUX - 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;570BR;SANILUX ESCOVA SANITARIA PLAST BR 1X36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;570E;ESCOVA SANITARIA - 1 X 36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;605E;ESCOVA P/SAPATO - 1 X 24;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;605EX;NOVICA ESCOVA ENGRAXATE PLASTICA 1X24;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;606E;ESCOVA P/ROUPA - 1 X 24;;;;;;1;;;;;
PRP021;ESCOVAS;BT0024;NOVICA;606EX;ESCOVA P/ROUPA - 1 X 24;;;;;;1;;;;;
